mpi_2d,1024,1024,1024,6,1,32,0,0.171610963,268930244973588,268930244973588,289595645,7303585a77c34a74,opt_after,local-np6,1,1,,
mpi_2d,1024,1024,1024,6,1,32,1,0.103181830,268930244973588,268930244973588,289595645,7303585a77c34a74,opt_after,local-np6,1,1,,
mpi_2d,1024,1024,1024,6,1,32,2,0.099701800,268930244973588,268930244973588,289595645,7303585a77c34a74,opt_after,local-np6,1,1,,
mpi_2d,2048,512,256,6,1,32,0,0.040598355,67263043963404,67263043963404,151477120,0b9974ca61341b05,opt_after,local-np6,1,1,,
mpi_2d,2048,512,256,6,1,32,1,0.030514689,67263043963404,67263043963404,151477120,0b9974ca61341b05,opt_after,local-np6,1,1,,
mpi_2d,2048,512,256,6,1,32,2,0.027457790,67263043963404,67263043963404,151477120,0b9974ca61341b05,opt_after,local-np6,1,1,,
