variant,m,k,n,processes,nodes,tile,repeat_index,seconds,checksum_sum,checksum_abs,checksum_max_abs,checksum_hash,run_label,mapping,pe,threads_per_process,sample_file,full_file
mpi_2d,4096,4096,4096,25,3,4096,0,42.395486681,17178352257343432,17178352257343432,1096509498,99a5a38cbc1e12b7,report_grid_sweep,slots_7_9_9_grid_5x5,1,1,,
mpi_2d,4096,4096,4096,36,3,4096,0,51.703727793,17178352257343434,17178352257343434,1096509498,99a5a38cbc1e12b7,report_grid_sweep,slots_10_13_13_grid_6x6,1,1,,
