variant,m,k,n,processes,nodes,tile,run_label,mapping,pe,runs,time_avg_sec,time_min_sec,time_std_sec,baseline_time_sec,speedup,efficiency,amdahl_serial_fraction,amdahl_parallel_fraction,amdahl_speedup,amdahl_max_speedup,checksum_hashes
mpi_2d,64,48,32,3,3,32,node_sweep,ppr:1:node:PE=1,1,1,0.019323006,0.019323006,0.000000000,,,,,,,,1
