variant,m,k,n,processes,nodes,tile,repeat_index,seconds,checksum_sum,checksum_abs,checksum_max_abs,checksum_hash,run_label,mapping,pe,threads_per_process,sample_file,full_file
mpi_2d,64,48,32,6,3,32,0,0.000457099,24967791651,24967791651,18167515,ab455206496dc1c8,smoke_new_nodes,ppr_2_node,1,1,,
