variant,m,k,n,processes,nodes,tile,repeat_index,seconds,checksum_sum,checksum_abs,checksum_max_abs,checksum_hash,run_label,mapping,pe,threads_per_process,sample_file,full_file
mpi_2d,128,96,80,44,3,32,0,0.506760324,249288668174,249288668174,32094634,5b156c9bd51187d1,smoke_44,slots_12_16_16,1,1,,
